"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"NK-aJPxhUiMiumkd2VJssTF3P","LegalEntity","LLOYD ELECTRICAL & ENGINEERING LIMITED","","","in","A-146 (B&C), RIICO INDUSTRIAL AREA, BHIWADI, DISTT. ALWAR, RAJASTHAN, PIN-301 019 -, India","","Controlled Affiliate of a Sanctioned Entity. - 2016-04-06 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-aTXSjEMd3bCbDiQtKaXc2k","LegalEntity","MR. JORAM OPALA OTIENO","","","ke","CBD, SUNA BUILDING, SIRARE ROAD EAST/WESWETA 1/32, P.O. BOX 32, STAREHE DISTRICT, SUNA, NAIROBI, Kenya","","Cross Debarment: AfDB - 2022-03-01 - 2999-12-31","","","","WorldBank Debarred Providers","2024-02-13T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-aZt7A8kJ6Wz7PLRPDYyceS","LegalEntity","HARJIT SINGH","","","ca","904, ROUTE FLYNN KEMPTVILLE, QUEBEC, K0G 1J0, Canada","","Consultant Guidelines, 1.25(a)(ii) - 2014-03-31 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-aampjvDRRZFxNnQBPGGnPc","LegalEntity","VENUS IT SOLUTIONS PRIVATE LIMITED","","","in","UNIT #908, 9TH FLOOR, BLOCK EP & GP, SECTOR V, SALT LAKE, KOLKATA, 700091 -, India","","Collusive Practice - 2024-09-24 - 2999-12-31","","","","WorldBank Debarred Providers","2024-09-25T15:03:04","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-abcpFaVxEyYphPTYZ8kT3k","LegalEntity","WENZHOU LUGANG TRANSPORTATION EQUIPMENT CO., LTD.","","","cn","ROOM F, FLOOR 10, RAILWAY MANSION, WENZHOU AVENUE, WENZHOU CITY, China","","Controlled Affiliate of a Sanctioned Entity. - 2017-12-19 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-aceXa8hXvYAVpruMSgaSSu","LegalEntity","WANNIAN COUNTY CHANGHONG HORTICULTURE CONSTRUCTION CO., LTD.","","","cn","17 HUYUN AVENUE, HUYUN TOWN, WANNIAN COUNTY, SHANGRAO CITY, JIANGXI PROVINCE, China","","Controlled Affiliate of a Sanctioned Entity. - 2021-07-26 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-adrRKJzjZAdbdysmdrBkYT","LegalEntity","HEBEI NONGTOU CONSTRUCTION DEVELOPMENT CO., LTD.","","","cn","NO 1, XINHUA WEST ROAD, QINGYUAN DISTRICT, BAODING CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-afyh5pTENQPuCLeziszJkg","LegalEntity","SPEEDTECH ENERGY CO., LTD.","","","tw","5TH FLOOR, NO. 568, SEC. I, MIN-SHENG N. ROAD, KWEI-SHAN HSIANG, TAOYUANY HSIEN 33393, Taiwan, China","","Procurement Guidelines, 1.14(a)(ii), 1.16(a)(ii) - 2020-12-08 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ah7fnXs5DZKgWRXP88HPKm","LegalEntity","DATEX HAITI","","","ht","33 PARC INDUSTRIEL (SONAPI), DELMAS, Haiti","","Procurement Guidelines, 1.15(a)(ii) - 2018-02-13 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ai72c4qMicUkgV9wshLyXq","LegalEntity","BAODING ZHONGZE WATER SUPPLY CO., LTD.","","","cn","XIAOMAFANG VILLAGE, ZHUANG TOWN, MANCHENG DISTRICT, BAODING CITY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ajXVFpCsibx6BUqW4fRuYP","LegalEntity","BAYON WATER PUMP CO., LTD.","","","kh","PHUM RUNG CHAK,SANGKAT PHNOM PENH THMEI,KHAN SEN SOK, PHNOM PENH, Cambodia","","Procurement Guidelines, 1.14(a)(ii) - 2014-10-30 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-aoAXCoZfNaNVTRTfUo8fW7","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED NO. 3 BRANCH","","","cn","NO 219, XIANGYANG SOUTH ROAD, JINGXIU DISTRICT, BAODING CITY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-apMrNFjJqsC4j2VNSUPmEA","LegalEntity","OLIVER OTTO","","","de","ESTEBRÜGGER STR. 4A, 216.14, BUXTEHUDE, Germany","","Cross Debarment: IDB - 2025-03-27 - 2036-02-07","","","","WorldBank Debarred Providers","2025-03-28T15:03:06","2026-03-23T15:03:02","2025-03-28T15:03:06"
"NK-aq3fZtFjcnMPcoQrZKgEPu","LegalEntity","ĐOÀN ANH DŨNG","","","vn","DAI KIM WARD, HOANG MAI DISTRICT (PHƯỜNG ĐẠI KIM, QUẬN HOÀNG MAI), HANOI 100000 (HÀ NỘI), Viet Nam;NO. 14, TT6B URBAN WEST NAM LINH DAM, HOANG MAI (SỐ 14, TT6B KHU ĐÔ THỊ TÂY NAM LINH ĐÀM, HOÀNG MAI), HANOI 100000 (HÀ NỘI), Viet Nam;NO. 2/20, LANE 255, HOPE STREET (SỐ 2/20, NGÕ 255, PHỐ VỌNG) DONG TAM WARD, HAI BA TRUNG DISTRICT (PHƯỜNG ĐỒNG TÂM, QUẬN HAI BÀ TRƯNG, HÀ NỘI, HANOI, Viet Nam;ROOM 3016, BUILDING B, VINACONEX BUILDING NGUYEN XIEN (PHÒNG 3016 TÒA B VINACONEX 2 NGUYỄN XIỂN), HANOI 100000 (HÀ NỘI), Viet Nam;XOM BO, COMMUNE THANH LIET, DISTRICT THANH TRI, HANOI, Viet Nam","","Cross Debarment: ADB - 2021-06-14 - 2026-08-17","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-au9N7xaLMW2xUJte6tEQiX","LegalEntity","MS. TUMENDEMBEREL BAYARMAA","","","mn","C/O ECOGRAPH LLC AKA ECOGRAPHY COMPANY, BUILDING OF MONGOL ENGINEER CO. LTD., KHOROO 20, BAYANGOL DISTRICT, ULANBATAAR, Mongolia","","Consultant Guidelines, 1.22(a)(ii) - 2015-10-15 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-az3CBgFNDgHM3esRshdpD4","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED PINGQUAN BRANCH","","","cn","ROOM 108, WITHIN CHENGDE QUANSHENG INVESTMENT CO., LTD., PINGQUAN TOWN, PINGQUAN CITY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-az4LF3K9N8rKNZDgeGazBM","LegalEntity","QI TECHNOLOGIES","SAO BAC DAU TECHNOLOGY SERVICE JOINT STOCK COMPANY","","vn","BLOCK U 14B-16A, ROAD 22, TAN THUAN EPZ, TAN THUAN DONG WARD, DISTRICT 7, HO CHI MINH, Viet Nam","","Controlled Affiliate of a Sanctioned Entity. - 2020-06-23 - 2027-06-22","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-azZfinYTrJ77bd2pzkHswZ","LegalEntity","GANZHOU CHANGYUN CONSTRUCTION ENGINEERING CO., LTD.","","","cn","OFFICE BUILDING NO. 3, 4, BUILDING C, PROSPERITY PLAZA, NO. 12, TANERSHANG ROAD, ZHANGGONG DISTRICT, GANZHOU CITY, JIANGXI PROVINCE, China","","Controlled Affiliate of a Sanctioned Entity. - 2021-07-26 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-b8toqon2kzrZM4c8qhDKVW","LegalEntity","HEBEI CONSTRUCTION GROUP TIANDING CONSTRUCTION AND INSTALLATION ENGINEERING CO.","","","cn","OFFICE 306, COMPREHENSIVE OFFICE BUILDING, WEST OF XICHANG ROAD AND SOUTH OF ANMING ROAD, ANCI HIGH-TECH INDUSTRIAL PARK, ANXI DISTRICT, LANGFANG CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-bBTywCXpUS4Pa7mS29tQPA","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED BAODING BAIGOU NEW CITY BRANCH","","","cn","NO F-33, COMMERCIAL STREET, FUMIN ROAD, AISHANGZONGHECHENG COMMUNITY,WEST OF JINGBAI ROAD, BAIGOU TOWN, BAIGOU NEW TOWN, BAODING CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-bDorHrMubnouCCBZxV3nUW","LegalEntity","MADURAI-TUTICORIN EXPRESSWAYS LIMITED","","","in","PLOT NO. 1129/A, MADHUCON HOUSE, ROAD NO. 36, HITECH CITY ROAD, JUBILEE HILLS, HYDERABAD, TELANGANA, 500033 -, India","","Controlled Affiliate of a Sanctioned Entity - 2022-02-07 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-bFJgJWbeuVS9hzEdq9Edp2","LegalEntity","MR. BEKHRUZ GULRUZOV","","","tj","FEDIN STR. 3, QUARTER-29, DUSHANBE, Tajikistan","","Cross Debarment: ADB - 2023-05-31 - 2027-11-24","","","","WorldBank Debarred Providers","2023-06-01T00:04:10","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-bGnkHDj8cM6D2eFEPibeBa","LegalEntity","PARS TABLEAU COMPANY","","","ir","TEHRAN 1576635511, 16 NAGHDI STREET, NORTH MOFATEH, Iran, Islamic Republic of","","Fraudulent Practices - 2025-06-17 - 2030-09-16","","","","WorldBank Debarred Providers","2025-06-18T15:03:04","2026-03-23T15:03:02","2025-06-18T15:03:04"
"NK-bHoPpQjt8wBFXKyYzQSw4o","LegalEntity","SARUUL OCH LLC","","","mn","14-425, AREA 9, SUKHE-BATOR DISTRICT, ULAANBAATAR, Mongolia","","Cross Debarment: EBRD - 2022-10-25 - 2026-07-24","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-bRANPnXRdg4VWFc9TPWhSU","LegalEntity","GAVINOR S.R.L.","","","ar","OLAVARRÍA 16, 4400 SALTA, Argentina","","2011 Procurement Guidelines, 1.16(a)(ii) - 2018-01-31 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-bRkDscsNTyRZPoKKQEMFCx","LegalEntity","MR. SATISH CHANDRA MISHRA","","","id","BALI, JALAN BADAK AGUNG 19, NO. 5 RENON, DENPASAR 80235, Indonesia","","Cross Debrament: ADB - 2020-12-16 - 2999-12-31","","","","WorldBank Debarred Providers","2023-08-25T00:01:34","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-bVWwyzahirx5EPbt6k2fzy","LegalEntity","MR. JAMSHED SHARIFOV","","","tj","21/12-5, DEKHOTI STR., DUSHANBE CITY, Tajikistan","","Cross Debarment: ADB - 2025-12-08 - 2031-04-25","","","","WorldBank Debarred Providers","2025-12-09T15:03:01","2026-03-23T15:03:02","2025-12-09T15:03:01"
"NK-bZHWzXQi2uQJoNJJXLm8ZM","LegalEntity","SOCIÉTÉ TUNISIE TRAVAUX","","","tn","RUE ABOU BAKER ESSIDIK, CITÉ RIADH, 4023 SOUSSE, Tunisia","","Procurement Guidelines, 1.16(a)(ii) - 2019-02-05 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-bkCm9MzPU8ENoaJB95cpRi","LegalEntity","AEROSPACE AVIATION","","","ke","P.O. BOX 1007-00100, THIKA, Kenya","","Cross Debarment: AfDB - 2023-03-01 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-bkgxzEUZHV9enhGiJW6gUC","LegalEntity","S.C. “OZUN-CONS” SRL","","","md","STR. ION NISTOR 4, M. CHIȘINĂU, MD-2009, Moldova","","Fraudulent Practice - 2025-12-05 - 2027-09-04","","","","WorldBank Debarred Providers","2025-12-06T15:03:02","2026-03-23T15:03:02","2025-12-06T15:03:02"
"NK-bpzqq6v7wdKhp9k6qFekot","LegalEntity","DIAMOND CONSTRUCTION & IMPORT EXPORT CO., LTD.","","","kh","190EO, MAO TSE TUNG BLVD, SANGKAT TUMNUP TEK, KHAN CHAMKER, PHNOM PENH, Cambodia","","Procurement Guidelines, 1.14(a)(ii) - 2014-08-26 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-bqnxp9ifV3UYo6vuADmnuB","LegalEntity","MRS. SHAMSUNNAHAR","","","bd","LAST KNOWN ADDRESS: VILLAGE SAROZGANJ, POST OFFICE SAROZGANJ BAZAR, DISTRICT CHUADANG-7200 -, Bangladesh","","Consultant Guidelines 1.25(a)(ii) - 2011-08-22 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-bsDYRXXjavUEAJtvdhbSzd","LegalEntity","GAOYANG TIANXIN CONSTRUCTION CO., LTD.","","","cn","ROOM 105, NO 109, CHAOYANG ROAD, JINHUA STREET, GAOYANG COUNTY, BAODING CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-bv4FBaQAkvdp8dFWjM5ZNT","LegalEntity","LUGANG GROUP CO., LTD.","","","cn","3RD FLOOR, NO. 56 NIUSHAN NORTH ROAD, WENZHOU CITY, ZHEJIANG, 325014, China","","Procurement Guidelines, 1.14(a)(ii) - 2017-12-19 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-c3Swh2T7txQnnw6mjFegPo","LegalEntity","MR. HENRY CHINEDU OJOKO","","","ng","PROPRIETOR, EMMAJOKO NIG ENTERPRISES, NO. 4 ONYEMEKAIHA CLOSE, OPP. THE AIRPORT, WARRI, OKPE L.G.A, DELTA STATE, Nigeria","","Consultant Guidelines 1.23(a)(i) - 2019-01-29 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-c4SGF9kWcmgswNPjkzEWyT","LegalEntity","GUIZHOU ZHONGHANG SOUTH MACHINERY CONSTRUCTION CO., LTD.","","","cn","UNIT 1, NO. 33, FLOOR 13, KAIDI MANSION, 51 NORTH GONGYUAN ROAD, YUNYAN DISTRICT, GUIYANG CITY, GUIZHOU PROVINCE, China","","Procurement Guidelines, 1.14(a)(ii) - 2019-06-12 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-c68FrJWoxp6X7f8Tu7VaQX","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED DINGXING BRANCH","","","cn","ROOM 4011, BUILDING 2, ZHONGHUI CITY PLAZA, YINGBIN STREET WEST, NANHUAN ROAD NORTH, DINGXING COUNTY, BAODING CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-c6ABJsSdTxaGqnHFUsoHQG","LegalEntity","FLOWBIRD SOCIÉTÉ PAR ACTIONS SIMPLIFIÉE","","","fr","100, AVENUE DE SUFFREN, 75015 PARIS, France","","Procurement Guidelines, 1.16(a)(iii) - 2020-07-17 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-c8KvMph6tTXmQT6tJbwgUH","LegalEntity","XCCG TRAFFIC ENGINEERING TECHNOLOGY CO., LTD.","XINJIANG COMMUNICATION CONSTRUCTION TRANSPORTATION ENGINEERING TECHNOLOGY CO., L","","cn","NO. 427 MINGCHEN STREET, WANGJIAGOU, TOUTUNHE DISTRICT, URUMQI, XINJIANG, China;NO. 427, MINGCHEN STREET, WANGJIAGOU, TOUTUNHE, URUMQI, XINJIANG, China","","Controlled Affiliate of a Sanctioned Entity - 2024-01-30 - 2026-05-29","","","","WorldBank Debarred Providers","2024-01-31T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-c9dF7UJz3X998SXhaCk99P","LegalEntity","“INTERYER INŞAAT” MƏHDUD MƏSULIYYƏTLI CƏMIYYƏTI","","","az","AZ, M. MUKHTAROV STREET, BLD. 203 A, APT. 11, YASAMAL DISTRICT, BAKU, Azerbaijan","","Fraudulent Practices - 2024-05-13 - 2027-01-12","","","","WorldBank Debarred Providers","2024-05-14T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cA6oRZNAvrfMioNioLr9fM","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED NANGONG BRANCH","","","cn","NO 29, HEXIE STREET, XILI JIAZHUANG, NANDU SUB-DISTRICT OFFICE, NANGONG CITY, XINGTAI CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cB9PkCwgvzKU88UXrsSRQX","LegalEntity","CANES CHARLES","","","ht","47, COMPLEXE LOUVERTURE APT 4, RUE LOUVERTURE, PÉTION-VILLE, Haiti","","Cross Debarment: IDB - 2020-01-21 - 2026-11-11","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cBXCink46VU5EKSaAvhubU","LegalEntity","DINAJU S.A.","","","cr","","","Cross Debarment: IDB - 2023-05-01 - 2026-03-30","","","","WorldBank Debarred Providers","2023-05-02T00:17:44","2026-03-23T15:03:02","2023-05-02T00:17:44"
"NK-cDaPFcxBY63ugCpPYiiXAu","LegalEntity","FOUNDER INTERNATIONAL (BEIJING) CO., LTD.","","","cn","19TH FLOOR, ZHONGXIN TECHNOLOGY BUILDING, NO. 52 NORTH FOURTH CIRCLE (BEISIHUAN WEST ROAD), HAIDIAN DISTRICT, BEIJING 100080, China","","Procurement Guidelines, 1.14(a)(ii) - 2020-07-23 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cDaRAd286M2xKG6zSwQr8y","LegalEntity","MR. JAVIER OLCINA FELIÚ","","","es","","","Cross Debarment: IDB - 2022-04-19 - 2031-03-24","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2023-04-20T12:18:15"
"NK-cDwhL7oHoHMVhCHabnk3fL","LegalEntity","HEBEI CONSTRUCTION GROUP ZHUOXIN CONSTRUCTION ENGINEERING CO., LTD.","","","cn","ROOM 112, COMPLEX BUILDING 1, HENGSHUI TECHNOLOGY VALLEY, NO. 1999, YANGYUAN EAST ROAD, HIGH-TECH ZONE, HENGSHUI CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cGQ5UXLguKBj54iiejepDD","LegalEntity","XINJIANG ROAD AND BRIDGE ENGINEERING CO., LTD.","","","cn","NO. 25 WUQI HIGHWAY, MIDONG DISTRICT, URUMQI, XINJIANG, China","","Controlled Affiliate of a Sanctioned Entity - 2024-01-30 - 2026-05-29","","","","WorldBank Debarred Providers","2024-01-31T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cHGGjubs5J7j7J2kSopzKY","LegalEntity","LATIFI CONSTRUCTION AND ROAD CONSTRUCTION COMPANY","","","af","HEAD OFFICE ADDRESS #1: 10TH STREET MAIN ROAD OF WAZIR AKBAR KHAN, NEXT TO THE CHILDREN HOSPITAL, KABUL, Afghanistan;HEAD OFFICE ADDRESS #2: HOUSE #485, 15TH STREET, MAIN ROAD OF WAZIR AKBAR KHAN, BACK SIDE OF FINEST STORE, KABUL, Afghanistan","","Procurement Guidelines, 1.16(a)(ii) - 2018-06-12 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cHdq9SaQ3WecxevydcH8dT","LegalEntity","ON'S INDUSTRY GERMANY LIMITED ZWIEGNIEDERLASSUNG","","","de","ESTEBRÜGGER STR. 4A, 216.14, BUXTEHUDE, Germany","","Cross Debarment: IDB - 2025-03-27 - 2036-02-07","","","","WorldBank Debarred Providers","2025-03-28T15:03:06","2026-03-23T15:03:02","2025-03-28T15:03:06"
"NK-cKc7XYSwiy36kJitBtV7iM","LegalEntity","VÍCTOR JULIO ARIAS HERRERA","","","cr","AGUAS ZARCAS, SAN CARLOS, 500 METROS AL NORTE DEL BANCO DE COSTA RICA, PROVINCIA DE ALAJUELA, Costa Rica","","Cross Debarment: IDB - 2023-05-01 - 2026-03-30","","","","WorldBank Debarred Providers","2023-05-02T00:17:44","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cMcvEgBHU5npg7xFbUmorf","LegalEntity","HAIYANG LONGHAI AUTOMOBILE INNOVATION PARK DEVELOPMENT CO., LTD.","","","cn","XINGCUN TOWN GOVERNMENT YARD, HAIYANG CITY, YANTAI, SHANDONG PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cMfTXvYNa4DdGbVaHppthC","LegalEntity","DUTCHMED B.V.","","","nl","AVELINGEN WEST 72, 4202 MV GORINCHEM, Netherlands","","""May 2004 PGL, Para. 1.14(a)(i); May 2010 PGL, Para. 1.14(a)(v)(bb) - 2017-06-02 - 2031-06-01""","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cMge5NBF54XYNcXs43uxvn","LegalEntity","ESWARI ELECTRICALS PVT. LIMITED","","","in","PLOT NO. 64, INDUSTRIAL ESTATE, PERUNGUDI, CHENNAI-600096, TAMIL NADU -, India","","Procurement Guidelines, 1.16(a)(ii) - 2019-11-26 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cPR6WdjJxpq2bKKrEFzMYV","LegalEntity","BMS CONSULTING LLC","","","ua","32, PECHENIZ’KA STR., KYIV, 04107, Ukraine","","2004 PG, Para. 1.14(a)(iii) - 2016-06-29 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cUjR5VobDvqQuaYpqWDSrh","LegalEntity","ASMONTAGE EOOD","","","bg","2, PAISII HILENDARSKI STR., 2300 PERNIK, Bulgaria","","Procurement Guidelines 1.15(a)(ii) - 2011-08-30 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cVfXUNMeCpGWyQVFLkQCe7","LegalEntity","MR. KLEMEN JERIN","","","de","MAGDALENENWEG 26, 85551 KIRCHHEIM, Germany","","Corrupt Practice - 2020-02-25 - 2033-08-23","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cYNYM33cBMTZyeD8hCwoEL","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED GAOYANG BRANCH","","","cn","NO 336, JINHUA STREET, GAOYANG COUNTY, BAODING CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-cYxjAByu9M4AdjNSzTJdhe","LegalEntity","TERACON IT APS","","","dk","DIPLOMVEJ 377, 2800 KGS. LYNGBY, Denmark","","Cross Debarment: IDB - 2025-12-18 - 2032-11-23","","","","WorldBank Debarred Providers","2025-12-19T15:03:03","2026-03-23T15:03:02","2025-12-19T15:03:03"
"NK-cb3P7j3iPxVLTFcCUDdXpE","LegalEntity","ROYAL THAI CONSTRUCTION CO., LTD.","","","th","NO. 119/157 VILLAGE NO. 11, HUAI YAI SUBDISTRICT, BANG LAMUNG DISTRICT, CHONBURI PROVINCE, Thailand","","Controlled Affiliate of a Sanctioned Individual - 2019-07-08 - 2999-12-31","","","","WorldBank Debarred Providers","2024-04-20T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ccw3VNkBPz74DqyVYMkcDk","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED HUAILAI BRANCH","","","cn","NO 7,COMMERCIAL RESIDENTIAL BUILDING EAST, BEIMEI FENGQING COMMUNITY,YONGAN STREET, SHANGCHENG TOWN, HUAILAI COUNTY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-citM4rix6p9ek6GLXd8bRz","LegalEntity","LUIS MARCELO ROJANO","","","ar","SAN MARTÍN 749, ANDALGALÁ C.P.4740, CATAMARCA, Argentina","","Cross Debarment: IDB - 2025-03-04 - 2030-01-02","","","","WorldBank Debarred Providers","2025-03-05T15:03:02","2026-03-23T15:03:02","2025-03-05T15:03:02"
"NK-cncyJBoCn2tiW7PuKbt2yc","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED BAOTOU BRANCH","","","cn","ROOM 104, BUILDING 5, C AREA, DONGHE DISTRICT, BAOTOU CITY, INNER MONGOLIA AUTONOMOUS REGION, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
